lat,lng,elev,full_address,date,base_filename
40.14595,-104.651419,1483.76208496,"21480 Co Rd 22, Hudson, CO 80642, USA",Jul 2015,"data/lat_40.14595,long_-104.651_"
38.893478,-104.968032,2228.47021484,"7905-7935 US-24, Cascade, CO 80809, USA",Aug 2015,"data/lat_38.89347,long_-104.968_"
40.630018,-104.925818,1600.9095459,"43363-43999 Co Rd 15, Fort Collins, CO 80524, USA",Jun 2012,"data/lat_40.63001,long_-104.925_"
39.423213,-107.088238,2243.4284668,"209-369 Blue Creek Trail, El Jebel, CO 81623, USA",Oct 2012,"data/lat_39.42321,long_-107.088_"
37.285863,-107.845478,2126.85888672,"52-58 Ophir Dr, Durango, CO 81301, USA",Dec 2007,"data/lat_37.28586,long_-107.845_"
37.286067,-107.845426,2123.83129883,"53-59 Ophir Dr, Durango, CO 81301, USA",Dec 2007,"data/lat_37.28606,long_-107.845_"
39.741436,-105.053218,1631.80895996,"1557-1577 CO-95, Denver, CO 80214, USA",,"data/lat_39.74143,long_-105.053_"
40.13817,-105.060126,1504.63293457,"Pike Rd, Longmont, CO 80504, USA",Aug 2007,"data/lat_40.13817,long_-105.060_"
39.29424,-102.608984,1350.86572266,"Rd 30.5 & Co Rd 30 5/10 & Colorado Ave, Stratton, CO 80836, USA",Oct 2012,"data/lat_39.29424,long_-102.608_"
38.37409,-108.739217,1534.44567871,"CO-141, Naturita, CO 81422, USA",,"data/lat_38.37409,long_-108.739_"
38.900836,-104.757712,1967.54870605,"4405 Meadowland Blvd, Colorado Springs, CO 80918, USA",Sep 2015,"data/lat_38.90083,long_-104.757_"
39.747631,-105.055789,1620.44555664,"5459 W 20th Ave, Denver, CO 80214, USA",May 2015,"data/lat_39.74763,long_-105.055_"
37.290777,-107.862967,2020.69665527,"841-861 Florida Rd, Durango, CO 81301, USA",Jun 2012,"data/lat_37.29077,long_-107.862_"
38.369881,-108.73581,1524.59179688,"CO-141, Naturita, CO 81422, USA",Jul 2012,"data/lat_38.36988,long_-108.735_"
39.742331,-105.057891,1637.45776367,"1600-1698 Depew St, Lakewood, CO 80214, USA",Oct 2014,"data/lat_39.74233,long_-105.057_"
39.371585,-106.311579,3099.609375,"1527 US-24, Leadville, CO 80461, USA",Apr 2009,"data/lat_39.37158,long_-106.311_"
38.894849,-104.750486,1968.48168945,"4304 Austin Bluffs Pkwy, Colorado Springs, CO 80918, USA",Jul 2015,"data/lat_38.89484,long_-104.750_"
40.137764,-105.055404,1506.5625,"8871-8999 Weld County Road 1, Longmont, CO 80504, USA",Jul 2015,"data/lat_40.13776,long_-105.055_"
40.069651,-105.430351,2338.29760742,"10797 Lefthand Canyon Dr, Boulder, CO 80302, USA",Sep 2007,"data/lat_40.06965,long_-105.430_"
40.091513,-104.993808,1527.34338379,"Wyndham Hill Pkwy, Frederick, CO 80516, USA",Sep 2012,"data/lat_40.09151,long_-104.993_"
37.474053,-105.754127,2296.75195312,"14000-15998 US-160, Alamosa, CO 81101, USA",Aug 2015,"data/lat_37.47405,long_-105.754_"
39.756156,-104.454924,1671.19885254,"45700 CO-36, Bennett, CO 80102, USA",Jul 2012,"data/lat_39.75615,long_-104.454_"
39.637416,-102.859244,1359.15686035,"3056-3060 CO-59, Seibert, CO 80834, USA",Jun 2008,"data/lat_39.63741,long_-102.859_"
39.374188,-106.313971,3084.68896484,"1527 US-24, Leadville, CO 80461, USA",Apr 2009,"data/lat_39.37418,long_-106.313_"
40.116985,-104.347683,1455.24121094,"8001 Co Rd 75.5, Roggen, CO 80652, USA",Nov 2007,"data/lat_40.11698,long_-104.347_"
39.742964,-105.072023,1652.10058594,"1632-1664 Pierce St, Lakewood, CO 80214, USA",Jun 2015,"data/lat_39.74296,long_-105.072_"
38.907686,-104.971324,2286.1953125,"8268-8280 US-24, Cascade, CO 80809, USA",Sep 2012,"data/lat_38.90768,long_-104.971_"
38.717795,-108.166653,1562.30615234,"4657-5499 Sawmill Mesa Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.71779,long_-108.166_"
40.66923,-104.600983,1551.01342773,"Weld County Rd 49, Colorado 80650, USA",Oct 2007,"data/lat_40.66923,long_-104.600_"
40.478209,-104.754066,1448.57116699,"32500-32998 N 47th Ave, Greeley, CO 80631, USA",Oct 2007,"data/lat_40.47820,long_-104.754_"
39.706352,-104.787267,1680.13464355,"16981-17165 E Alameda Pkwy, Aurora, CO 80017, USA",Jun 2012,"data/lat_39.70635,long_-104.787_"
37.193671,-107.768442,2075.31323242,"459 Co Rd 308, Durango, CO 81303, USA",Feb 2008,"data/lat_37.19367,long_-107.768_"
39.702413,-104.77792,1683.4083252,"18065-18075 E Kentucky Ave, Aurora, CO 80017, USA",Jun 2012,"data/lat_39.70241,long_-104.777_"
39.692116,-104.769476,1700.75927734,"1325-1335 S Bahama St, Aurora, CO 80017, USA",Jun 2012,"data/lat_39.69211,long_-104.769_"
37.804041,-109.001032,2037.91296387,"2035-2999 US-491, Dove Creek, CO 81324, USA",Aug 2013,"data/lat_37.80404,long_-109.001_"
40.746007,-104.220379,1511.48913574,"52119 Co Rd 89, Grover, CO 80729, USA",Sep 2009,"data/lat_40.74600,long_-104.220_"
38.211481,-104.185023,1347.35534668,"61624-62260 CO-96, Boone, CO 81025, USA",Oct 2012,"data/lat_38.21148,long_-104.185_"
37.175827,-104.129712,1657.55834961,"US-160, Trinchera, CO 81081, USA",Aug 2012,"data/lat_37.17582,long_-104.129_"
39.63396,-104.698395,1768.76599121,"S Harvest Rd, Aurora, CO 80016, USA",Sep 2015,"data/lat_39.63396,long_-104.698_"
40.794403,-102.881726,1163.54919434,"I-76, Fleming, CO 80728, USA",Jun 2012,"data/lat_40.79440,long_-102.881_"
40.925339,-105.626642,2497.3972168,"27039 Cherokee Park Rd, Livermore, CO 80536, USA",Sep 2007,"data/lat_40.92533,long_-105.626_"
37.705895,-108.034069,2701.18725586,"CO-145, Rico, CO 81332, USA",Dec 2007,"data/lat_37.70589,long_-108.034_"
39.365806,-104.675012,2043.49597168,"11246-11584 CO-86, Franktown, CO 80116, USA",Aug 2015,"data/lat_39.36580,long_-104.675_"
40.539192,-104.66137,1462.96789551,"20851 Co Rd 76, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53919,long_-104.661_"
40.167361,-109.315958,1656.71105957,"UT-45, Vernal, UT 84078, USA",Sep 2008,"data/lat_40.16736,long_-109.315_"
39.345861,-106.053288,3398.42871094,"CO-9, Fairplay, CO 80440, USA",Aug 2015,"data/lat_39.34586,long_-106.053_"
40.477486,-104.754073,1446.89416504,"32500-32998 N 47th Ave, Greeley, CO 80631, USA",Oct 2007,"data/lat_40.47748,long_-104.754_"
37.617744,-105.195561,2859.05224609,"697 US-160, La Veta, CO 81055, USA",Aug 2015,"data/lat_37.61774,long_-105.195_"
38.098889,-102.958544,1192.34875488,"1601-10257 S School St, Colorado 81044, USA",Jul 2012,"data/lat_38.09888,long_-102.958_"
37.337417,-108.55453,1854.62597656,"8670-8962 Co Rd 27, Cortez, CO 81321, USA",Dec 2007,"data/lat_37.33741,long_-108.554_"
38.173768,-103.919067,1329.74182129,"8501-8799 CO-96, Olney Springs, CO 81062, USA",Oct 2012,"data/lat_38.17376,long_-103.919_"
38.801379,-104.774724,1822.01049805,"2200-2202 Olympic Dr, Colorado Springs, CO 80910, USA",Sep 2015,"data/lat_38.80137,long_-104.774_"
40.965765,-108.426279,2105.92944336,"Co Rd 4, Craig, CO 81625, USA",Aug 2008,"data/lat_40.96576,long_-108.426_"
40.502289,-104.75412,1479.3001709,"34173-34999 Co Rd 33, Greeley, CO 80631, USA",Jul 2012,"data/lat_40.50228,long_-104.754_"
39.175169,-108.103483,1692.23583984,"51477 K E Rd, Molina, CO 81646, USA",Aug 2012,"data/lat_39.17516,long_-108.103_"
38.33936,-107.103216,2731.89428711,"22159-22659 CO-149, Powderhorn, CO 81243, USA",Oct 2008,"data/lat_38.33936,long_-107.103_"
39.842611,-104.670954,1630.84570312,"7828-7850 Shady Grove St, Denver, CO 80249, USA",Aug 2015,"data/lat_39.84261,long_-104.670_"
37.327132,-108.563848,1866.50769043,"26073-26499 Co Rd H, Cortez, CO 81321, USA",Dec 2007,"data/lat_37.32713,long_-108.563_"
38.778756,-107.998965,1547.17382812,"CO-65, Austin, CO 81410, USA",Aug 2012,"data/lat_38.77875,long_-107.998_"
39.656148,-105.421902,2438.4284668,"2000-2014 Witter Gulch Rd, Evergreen, CO 80439, USA",Aug 2015,"data/lat_39.65614,long_-105.421_"
38.795981,-104.773163,1805.91894531,"2511 Durango Dr, Colorado Springs, CO 80910, USA",Aug 2014,"data/lat_38.79598,long_-104.773_"
38.823124,-102.990623,1360.63500977,"US-287, Kit Carson, CO 80825, USA",Aug 2012,"data/lat_38.82312,long_-102.990_"
37.713062,-106.311557,2387.83959961,"8800-9684 CO-112, Del Norte, CO 81132, USA",Sep 2012,"data/lat_37.71306,long_-106.311_"
39.585538,-105.119911,1752.29211426,"10665-10699 W Glasgow Ave, Littleton, CO 80127, USA",Aug 2012,"data/lat_39.58553,long_-105.119_"
39.654053,-105.367061,2368.91723633,"31234-32912 Stagecoach Blvd, Evergreen, CO 80439, USA",Aug 2012,"data/lat_39.65405,long_-105.367_"
39.766039,-104.779749,1647.95080566,"3491 Salida St, Aurora, CO 80011, USA",Sep 2015,"data/lat_39.76603,long_-104.779_"
37.138419,-108.09214,2125.03125,"1420-1998 Co Rd 129, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.13841,long_-108.092_"
38.181218,-102.724333,1154.93591309,"37001-37999 US-287, Wiley, CO 81092, USA",Jul 2012,"data/lat_38.18121,long_-102.724_"
39.962729,-104.996456,1598.25,"14620-14736 Huron St, Westminster, CO 80023, USA",Aug 2012,"data/lat_39.96272,long_-104.996_"
40.914617,-102.597465,1103.89245605,"US-138, Sedgwick, CO 80749, USA",Jul 2008,"data/lat_40.91461,long_-102.597_"
37.982281,-103.761098,1314.67944336,"17058-17514 CO-10, Rocky Ford, CO 81067, USA",Jul 2012,"data/lat_37.98228,long_-103.761_"
37.289962,-109.404685,1347.89660645,"UT-162, Blanding, UT 84511, USA",May 2012,"data/lat_37.28996,long_-109.404_"
40.710632,-104.723686,1569.03369141,"17164 Co Rd 100, Nunn, CO 80648, USA",Oct 2007,"data/lat_40.71063,long_-104.723_"
38.791655,-104.78632,1773.1607666,"2123-2185 Executive Cir, Colorado Springs, CO 80906, USA",Aug 2015,"data/lat_38.79165,long_-104.786_"
39.061256,-104.663027,2316.10229492,"Vollmer Rd, Colorado Springs, CO 80908, USA",Aug 2015,"data/lat_39.06125,long_-104.663_"
38.780562,-108.010976,1556.6574707,"900-998 1900 Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.78056,long_-108.010_"
40.556953,-104.601298,1492.16223145,"38470 Co Rd 49, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.55695,long_-104.601_"
39.747578,-105.025897,1611.93432617,"3031 W 20th Ave, Denver, CO 80211, USA",Aug 2015,"data/lat_39.74757,long_-105.025_"
40.144344,-105.174684,1545.32958984,"1260 Mountain Dr, Longmont, CO 80503, USA",Oct 2012,"data/lat_40.14434,long_-105.174_"
38.544436,-106.942657,2340.39086914,"1210 W Tomichi Ave, Gunnison, CO 81230, USA",Sep 2012,"data/lat_38.54443,long_-106.942_"
37.372628,-107.854161,2008.5411377,"4935-5167 Co Rd 203, Durango, CO 81301, USA",Feb 2008,"data/lat_37.37262,long_-107.854_"
40.211548,-105.055197,1533.53735352,"13053 E County Line Rd, Longmont, CO 80504, USA",Jul 2015,"data/lat_40.21154,long_-105.055_"
39.839625,-105.430319,2610.03198242,"Blue Grouse Trail, Golden, CO 80403, USA",,"data/lat_39.83962,long_-105.430_"
38.867407,-107.614026,1714.09130859,"70-168 CO-133, Paonia, CO 81428, USA",Oct 2012,"data/lat_38.86740,long_-107.614_"
39.764136,-104.974665,1588.68688965,"3335 Arapahoe St, Denver, CO 80205, USA",May 2014,"data/lat_39.76413,long_-104.974_"
39.772897,-104.96554,1584.98059082,"1761-1851 E 40th Ave, Denver, CO 80205, USA",Aug 2014,"data/lat_39.77289,long_-104.965_"
39.77426,-104.972066,1582.39147949,"3952 Wynkoop St, Denver, CO 80216, USA",Sep 2015,"data/lat_39.77426,long_-104.972_"
39.108123,-108.735648,1565.86706543,"12 Rimrock Dr, Fruita, CO 81521, USA",Sep 2008,"data/lat_39.10812,long_-108.735_"
39.073863,-108.097739,2766.80249023,"CO-65, Eckert, CO 81418, USA",Aug 2012,"data/lat_39.07386,long_-108.097_"
38.874612,-104.788421,1911.14624023,"3099 Paseo Rd, Colorado Springs, CO 80909, USA",Sep 2015,"data/lat_38.87461,long_-104.788_"
40.637237,-103.235677,1207.61547852,"13768-13808 Corene Rd, Sterling, CO 80751, USA",Oct 2007,"data/lat_40.63723,long_-103.235_"
38.989713,-105.0516,2554.83764648,"506 S Fairview St, Woodland Park, CO 80863, USA",Sep 2012,"data/lat_38.98971,long_-105.051_"
40.116738,-104.696493,1506.3840332,"19001-19053 Co Rd 18, Fort Lupton, CO 80621, USA",Sep 2007,"data/lat_40.11673,long_-104.696_"
40.538276,-104.807691,1493.32287598,"13001-13455 Co Rd 76, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53827,long_-104.807_"
39.48198,-104.998115,1721.30224609,"8194-8218 Main St, Littleton, CO 80125, USA",Jul 2008,"data/lat_39.48198,long_-104.998_"
39.702224,-104.831061,1705.69445801,"620-628 S Worchester St, Aurora, CO 80012, USA",Sep 2011,"data/lat_39.70222,long_-104.831_"
40.01517,-105.074449,1584.67370605,"1600-1670 N 119th St, Lafayette, CO 80026, USA",Aug 2012,"data/lat_40.01517,long_-105.074_"
39.374171,-104.843392,2002.95483398,"1601-2055 Reservoir Rd, Castle Rock, CO 80104, USA",Jul 2012,"data/lat_39.37417,long_-104.843_"
40.560257,-105.115133,1550.76855469,"2098-2106 S Taft Hill Rd, Fort Collins, CO 80526, USA",Sep 2014,"data/lat_40.56025,long_-105.115_"
40.538345,-104.801857,1492.95788574,"13499-13699 Co Rd 76, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53834,long_-104.801_"
37.803248,-107.678043,2892.17602539,"US-550, Silverton, CO 81433, USA",Dec 2007,"data/lat_37.80324,long_-107.678_"
39.381825,-106.953154,2129.12719727,"5121 Frying Pan Rd, Basalt, CO 81621, USA",Oct 2009,"data/lat_39.38182,long_-106.953_"
38.845357,-106.944383,2704.02709961,"24888 CO-135, Crested Butte, CO 81224, USA",Sep 2008,"data/lat_38.84535,long_-106.944_"
40.044652,-104.886304,1531.40795898,"3225 Co Rd 19, Fort Lupton, CO 80621, USA",Apr 2009,"data/lat_40.04465,long_-104.886_"
39.700999,-104.821213,1684.73583984,"950 S Cimarron Way, Aurora, CO 80012, USA",Sep 2015,"data/lat_39.70099,long_-104.821_"
40.015033,-104.606094,1536.19836426,"23530 Co Rd 4, Hudson, CO 80642, USA",Sep 2007,"data/lat_40.01503,long_-104.606_"
39.485988,-104.995444,1728.04125977,"8344 US-85, Littleton, CO 80125, USA",Oct 2011,"data/lat_39.48598,long_-104.995_"
37.211934,-108.006235,2237.24902344,"8581-8901 Co Rd 141, Hesperus, CO 81326, USA",Dec 2007,"data/lat_37.21193,long_-108.006_"
39.768839,-104.919396,1611.49536133,"3680 Ivy St, Denver, CO 80207, USA",Aug 2014,"data/lat_39.76883,long_-104.919_"
39.384007,-104.833903,1980.44592285,"2672 Black Pine Dr, Castle Rock, CO 80104, USA",Jul 2012,"data/lat_39.38400,long_-104.833_"
39.117143,-109.147337,1367.35559082,"Harley Dome Rd, Thompson, UT 84540, USA",Oct 2012,"data/lat_39.11714,long_-109.147_"
40.026142,-105.093275,1577.68188477,"2463-3299 N 111th St, Erie, CO 80516, USA",Oct 2007,"data/lat_40.02614,long_-105.093_"
39.576559,-105.324294,2412.79492188,"7700-7714 Native Dancer Trail, Evergreen, CO 80439, USA",Aug 2012,"data/lat_39.57655,long_-105.324_"
38.990857,-105.279253,2661.73730469,"3721 Co Rd 3, Florissant, CO 80816, USA",Jun 2009,"data/lat_38.99085,long_-105.279_"
40.377755,-104.792318,1483.10229492,"6825-7081 W 37th St, Evans, CO 80634, USA",Oct 2012,"data/lat_40.37775,long_-104.792_"
39.383049,-104.838515,1963.09375,"2355 Ridgetrail Dr, Castle Rock, CO 80104, USA",Jul 2012,"data/lat_39.38304,long_-104.838_"
40.44445,-104.851381,1441.86035156,"30085-30179 Co Rd 23, Greeley, CO 80631, USA",Sep 2007,"data/lat_40.44445,long_-104.851_"
37.113697,-104.523224,1942.36657715,"8060 County Rd 69.1, Trinidad, CO 81082, USA",Aug 2012,"data/lat_37.11369,long_-104.523_"
38.593187,-104.408154,1626.81884766,"21800-24398 Myers Rd, Colorado Springs, CO 80928, USA",Jul 2012,"data/lat_38.59318,long_-104.408_"
38.509686,-107.911231,1729.37194824,"3067-3127 N Townsend Ave, Montrose, CO 81401, USA",Aug 2012,"data/lat_38.50968,long_-107.911_"
37.265579,-108.075127,2405.55761719,"700 Roberts Ridge Dr, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.26557,long_-108.075_"
38.867663,-104.840724,1897.67553711,"1004 W Van Buren St, Colorado Springs, CO 80907, USA",Aug 2011,"data/lat_38.86766,long_-104.840_"
39.772082,-106.150191,2513.71020508,"35055 CO-9, Silverthorne, CO 80498, USA",Jul 2008,"data/lat_39.77208,long_-106.150_"
40.135502,-104.994719,1487.52246094,"9350-9360 Homestead Dr, Frederick, CO 80504, USA",Aug 2012,"data/lat_40.13550,long_-104.994_"
40.834575,-108.940575,1709.13342285,"CO-318, Maybell, CO 81640, USA",Sep 2008,"data/lat_40.83457,long_-108.940_"
40.149334,-105.074225,1499.0090332,"9601 N 119th St, Longmont, CO 80501, USA",Sep 2012,"data/lat_40.14933,long_-105.074_"
40.131492,-105.001499,1489.3482666,"2881-2999 County Rd 20, Longmont, CO 80504, USA",Aug 2007,"data/lat_40.13149,long_-105.001_"
40.161074,-105.081066,1514.13769531,"502-548 E Rogers Rd, Longmont, CO 80501, USA",,"data/lat_40.16107,long_-105.081_"
40.284109,-104.149272,1374.1998291,"2-600 US-34, Wiggins, CO 80654, USA",Sep 2012,"data/lat_40.28410,long_-104.149_"
39.786345,-105.287267,2161.109375,"4876-5192 Co Rd 57, Golden, CO 80403, USA",Sep 2009,"data/lat_39.78634,long_-105.287_"
40.384195,-106.81721,2081.86132812,"32286-32370 Co Rd 20, Steamboat Springs, CO 80487, USA",Sep 2007,"data/lat_40.38419,long_-106.817_"
38.279018,-104.568295,1427.55651855,"1153-1199 York St, Pueblo, CO 81001, USA",Jun 2012,"data/lat_38.27901,long_-104.568_"
37.420639,-107.799205,2040.0916748,"130-182 Missionary Ridge Rd, Durango, CO 81301, USA",Feb 2008,"data/lat_37.42063,long_-107.799_"
38.349613,-104.653278,1503.26745605,"550-596 Mint Dr, Pueblo West, CO 81007, USA",Aug 2007,"data/lat_38.34961,long_-104.653_"
38.806818,-104.80817,1796.2052002,"707-713 E Cheyenne Rd, Colorado Springs, CO 80905, USA",Aug 2015,"data/lat_38.80681,long_-104.808_"
39.539637,-105.930422,3315.22216797,"W Ridge Loop, Keystone, CO 80435, USA",,"data/lat_39.53963,long_-105.930_"
39.544692,-105.104339,1692.39782715,"9449 W Belfast Pl, Littleton, CO 80127, USA",Aug 2012,"data/lat_39.54469,long_-105.104_"
40.900586,-104.920766,1779.18322754,"7000-7488 Weld 126, Carr, CO 80612, USA",Jun 2012,"data/lat_40.90058,long_-104.920_"
40.941898,-109.417713,1951.23486328,"US-191, Dutch John, UT 84023, USA",Apr 2009,"data/lat_40.94189,long_-109.417_"
39.548142,-105.933976,3318.42871094,"W Ridge Loop, Keystone, CO 80435, USA",,"data/lat_39.54814,long_-105.933_"
38.693886,-104.50281,1746.32263184,"19310 Squirrel Creek Rd, Colorado Springs, CO 80928, USA",Jul 2012,"data/lat_38.69388,long_-104.502_"
38.027065,-103.710979,1300.24963379,"27125 Co Rd 20, Rocky Ford, CO 81067, USA",Jul 2012,"data/lat_38.02706,long_-103.710_"
40.943004,-104.219773,1601.20458984,"Co Rd 89, Grover, CO 80729, USA",Sep 2009,"data/lat_40.94300,long_-104.219_"
37.242374,-102.615407,1341.71484375,"17359-17525 US-385, Springfield, CO 81073, USA",Aug 2012,"data/lat_37.24237,long_-102.615_"
37.452204,-105.035467,2292.80859375,"9939 CO-12, La Veta, CO 81055, USA",Aug 2012,"data/lat_37.45220,long_-105.035_"
39.250995,-104.613184,2071.41430664,"2106 Co Rd 106, Elizabeth, CO 80107, USA",Sep 2009,"data/lat_39.25099,long_-104.613_"
40.159116,-103.19728,1419.55957031,"26059-26541 US-34, Akron, CO 80720, USA",Sep 2015,"data/lat_40.15911,long_-103.197_"
39.683134,-102.707185,1309.02233887,"7000-7998 CO-59, Joes, CO 80822, USA",Jun 2008,"data/lat_39.68313,long_-102.707_"
40.42974,-104.770701,1458.98913574,"5600 W 3rd St, Greeley, CO 80634, USA",Jul 2012,"data/lat_40.42974,long_-104.770_"
39.291296,-106.912876,2207.29638672,"14501-14837 CO-82, Snowmass, CO 81654, USA",Oct 2012,"data/lat_39.29129,long_-106.912_"
39.677565,-102.707146,1305.93237305,"7000-7998 CO-59, Joes, CO 80822, USA",Jun 2008,"data/lat_39.67756,long_-102.707_"
40.426539,-104.779599,1446.97875977,"6203-6207 W 6th St, Greeley, CO 80634, USA",Jun 2012,"data/lat_40.42653,long_-104.779_"
39.712423,-105.087365,1683.56176758,"220-224 S Ammons St, Lakewood, CO 80226, USA",Sep 2015,"data/lat_39.71242,long_-105.087_"
40.087921,-103.792679,1365.49609375,"6432 Co Rd 19, Fort Morgan, CO 80701, USA",Jul 2008,"data/lat_40.08792,long_-103.792_"
40.416752,-104.782447,1458.24853516,"6640-6656 63rd Ave Ct, Greeley, CO 80634, USA",Jul 2012,"data/lat_40.41675,long_-104.782_"
40.523019,-104.445795,1437.95678711,"32001-32737 Weld Co Rd 74, Galeton, CO 80622, USA",Jul 2015,"data/lat_40.52301,long_-104.445_"
40.454269,-105.176924,1640.31799316,"5901 Shen Rd, Loveland, CO 80538, USA",Oct 2007,"data/lat_40.45426,long_-105.176_"
39.363215,-107.032358,2013.49926758,"CO-82, Basalt, CO 81621, USA",Oct 2012,"data/lat_39.36321,long_-107.032_"
37.041605,-108.924357,1492.89025879,"US-160, Colorado, USA",May 2012,"data/lat_37.04160,long_-108.924_"
37.663312,-105.782428,2295.61767578,"13194-14176 Lane 6 N, Mosca, CO 81146, USA",Sep 2012,"data/lat_37.66331,long_-105.782_"
39.994672,-104.757129,1556.25915527,"4727 Longs Peak St, Brighton, CO 80601, USA",Oct 2007,"data/lat_39.99467,long_-104.757_"
39.277413,-103.452449,1675.57873535,"US-24, Genoa, CO 80818, USA",Oct 2012,"data/lat_39.27741,long_-103.452_"
40.30545,-104.890605,1489.04211426,"8527-8999 Co Rd 44, Johnstown, CO 80534, USA",Sep 2007,"data/lat_40.30545,long_-104.890_"
40.714985,-103.137434,1180.54284668,"22760-23068 US-138, Sterling, CO 80751, USA",Nov 2007,"data/lat_40.71498,long_-103.137_"
37.040069,-108.929316,1494.2557373,"US-160, Colorado, USA",May 2012,"data/lat_37.04006,long_-108.929_"
39.417593,-105.195081,1888.34106445,"16705-16899 W Platte River Rd, Littleton, CO 80127, USA",Oct 2012,"data/lat_39.41759,long_-105.195_"
39.99559,-104.752452,1554.39428711,"16484-16524 N 50th Ave, Brighton, CO 80601, USA",Sep 2015,"data/lat_39.99559,long_-104.752_"
40.623887,-103.333852,1279.12341309,"13001-13747 CO-14, Sterling, CO 80751, USA",Jul 2015,"data/lat_40.62388,long_-103.333_"
39.014934,-104.719512,2209.89624023,"12590-12720 Holmes Rd, Colorado Springs, CO 80908, USA",Sep 2011,"data/lat_39.01493,long_-104.719_"
