lat,lng,elev,full_address,date
38.337971,-105.485149,2345.2587890625,"614-998 Copper Gulch Rd, Cotopaxi, CO 81223, USA",Oct 2012
40.434937,-103.669588,1390.865966796875,"24813 Co Rd Ee, Snyder, CO 80750, USA",Jul 2008
38.860225,-103.478345,1516.059814453125,"Co Rd 109, Hugo, CO 80821, USA",Aug 2012
39.896634,-106.707814,2064.099853515625,"19023 CO-131, Bond, CO 80423, USA",Oct 2009
40.01501,-104.748333,1564.23828125,"16130-16494 Co Rd 4, Lochbuie, CO 80603, USA",Aug 2012
39.101932,-108.58788,1399.4287109375,"2506 Madison Ave, Grand Junction, CO 81505, USA",Jul 2012
38.301019,-104.791032,1514.525390625,"1050-1074 W Montebello Dr, Pueblo West, CO 81007, USA",Aug 2007
40.719907,-104.78711,1593.261474609375,"US-85, Nunn, CO 80648, USA",Jun 2012
38.265121,-104.629343,1446.928588867188,"101-199 Lincoln St, Pueblo, CO 81004, USA",Jun 2012
40.984503,-104.296463,1616.045776367188,"Weld County Rd 81, Grover, CO 80729, USA",Oct 2007
38.854602,-104.684649,1941.20556640625,"1110 Meadowbrook Parkway, Colorado Springs, CO 80915, USA",Sep 2014
38.374344,-107.818316,1882.371337890625,"21000-21330 Government Springs Rd, Montrose, CO 81403, USA",Sep 2012
40.993186,-104.296223,1616.97119140625,"Weld County Rd 81, Grover, CO 80729, USA",Oct 2007
38.094943,-103.47226,1259.21337890625,"31542-31882 Co Rd 33, La Junta, CO 81050, USA",Aug 2012
40.458448,-105.424047,2116.911376953125,"9528-9594 Co Rd 43, Drake, CO 80515, USA",Sep 2012
37.105464,-108.162053,2011.461669921875,"7806 CO-140, Hesperus, CO 81326, USA",Jun 2012
37.105752,-108.169078,2007.5830078125,"904 Co Rd 103, Hesperus, CO 81326, USA",Mar 2008
37.698672,-108.835703,2035.3720703125,"11441-11531 US-491, Cahone, CO 81320, USA",Aug 2013
39.113149,-105.040716,2844.58447265625,"Rampart Range Rd, Woodland Park, CO 80863, USA",Sep 2009
38.905777,-105.159464,2852.13427734375,"21931-22159 CO-67, Divide, CO 80814, USA",Aug 2015
38.311969,-102.618627,1216.467041015625,"3000-4998 Co Rd 49, Eads, CO 81036, USA",Aug 2012
37.289945,-109.4053,1348.287719726562,"UT-162, Blanding, UT 84511, USA",May 2012
40.639907,-105.27384,2053.277587890625,"11884-12158 Rist Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
40.643572,-105.277115,2065.172119140625,"12056 Rist Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
39.69335,-106.105442,2602.433349609375,"29001-29081 CO-9, Silverthorne, CO 80498, USA",Jul 2008
39.127941,-103.564577,1580.565795898438,"County Rd 2W, Hugo, CO 80821, USA",Oct 2012
39.995588,-106.17124,2403.412353515625,"3977-3999 Co Rd 3, Parshall, CO 80468, USA",Sep 2009
40.682635,-105.02793,1577.82275390625,"2577 E Co Rd 60, Wellington, CO 80549, USA",Sep 2007
38.903662,-104.712537,2033.950805664062,"5103-5109 Copen Dr, Colorado Springs, CO 80922, USA",Oct 2014
39.955632,-104.978277,1569.41943359375,"13772-13776 Washington St, Thornton, CO 80023, USA",Aug 2011
39.905134,-106.715618,2034.60107421875,"20285-20305 CO-131, Bond, CO 80423, USA",Oct 2009
39.712488,-104.722965,1689.299560546875,"E-470, Aurora, CO 80018, USA",Jul 2012
40.243389,-103.911418,1343.271728515625,"US-6, Fort Morgan, CO 80701, USA",Sep 2015
38.144291,-107.74089,2137.2314453125,"21760-21878 US-550, Ridgway, CO 81432, USA",Sep 2012
40.994033,-107.813799,1887.748046875,"12601-12613 Co Rd 4, Craig, CO 81625, USA",Aug 2008
40.755943,-104.334914,1523.411376953125,"52001-52429 Co Rd 77, Briggsdale, CO 80611, USA",Sep 2009
40.442616,-104.946366,1518.947143554688,"8891 Longs Peak Cir, Windsor, CO 80550, USA",Jul 2012
38.075299,-108.017453,2375.12451171875,"1685-3029 CO-62, Ridgway, CO 81432, USA",Sep 2008
39.251442,-104.978653,1984.720092773438,"4955 Mohawk Dr, Larkspur, CO 80118, USA",Sep 2007
39.046987,-105.539159,2834.300048828125,"US-24, Lake George, CO 80827, USA",Aug 2015
39.263544,-104.977367,1964.037353515625,"4900-5134 Country Club Dr, Larkspur, CO 80118, USA",Sep 2007
40.128499,-104.94727,1502.978881835938,"8800-8802 Welsh Ln, Frederick, CO 80504, USA",Sep 2012
40.442522,-104.946366,1519.240112304688,"8886 Longs Peak Cir, Windsor, CO 80550, USA",Jul 2012
38.842254,-106.120353,2404.40234375,"901 South Main Street, Buena Vista, CO 81211, USA",Oct 2012
37.76682,-105.882782,2302.91357421875,"101-199 CO-17, Center, CO 81125, USA",Sep 2012
38.710796,-104.702926,1744.767578125,"333 Cumming Ave, Fountain, CO 80817, USA",Sep 2007
40.173762,-108.381232,1720.545532226562,"39554-40240 CO-64, Meeker, CO 81641, USA",Sep 2008
40.42867,-103.59911,1356.204467773438,"29407-29829 Co Rd 29, Snyder, CO 80750, USA",Aug 2012
40.523824,-108.110094,1809.703369140625,"CO-318, Maybell, CO 81640, USA",Sep 2008
39.847325,-105.062104,1642.453979492188,"8295 Chase Dr, Arvada, CO 80003, USA",Jul 2012
39.333308,-106.051657,3324.792236328125,"CO-9, Fairplay, CO 80440, USA",Aug 2015
39.85292,-105.056849,1653.05078125,"5521-5525 W 86th Ave, Arvada, CO 80003, USA",Jul 2012
37.686277,-106.460025,2437.210693359375,"458-874 Hanna Ln, Del Norte, CO 81132, USA",Sep 2012
37.229736,-104.447793,1783.848754882812,"16511 Co Rd 75.1, Trinidad, CO 81082, USA",Aug 2012
38.574588,-107.690408,2401.51416015625,"G74 Rd, Colorado, USA",Jul 2013
38.214554,-103.754221,1310.801025390625,"17553-17675 CO-96, Ordway, CO 81063, USA",Oct 2012
39.644436,-106.307318,2553.97998046875,"I-70, Vail, CO 81657, USA",Aug 2011
38.218021,-103.744902,1313.05029296875,"18025-18189 CO-96, Ordway, CO 81063, USA",Oct 2012
37.328157,-108.174633,2306.74560546875,"2662-2796 US-160, Hesperus, CO 81326, USA",Jun 2012
40.187635,-103.302996,1384.671752929688,"21000 US-34, Akron, CO 80720, USA",Sep 2015
40.724705,-103.688246,1383.0791015625,"47432-47998 Co Rd 145, Raymer, CO 80742, USA",Aug 2012
38.301006,-104.819121,1524.356567382812,"1674-1698 W Camino Pablo Ave, Pueblo West, CO 81007, USA",Aug 2012
39.189148,-104.417506,1952.734619140625,"22000-22830 Co Rd 53, Elbert, CO 80106, USA",Oct 2009
40.984917,-108.496603,2013.4619140625,"Co Rd 4, Maybell, CO 81640, USA",Aug 2008
40.189345,-103.305616,1382.195068359375,"20712-20998 US-34, Akron, CO 80720, USA",Sep 2015
39.635565,-106.07468,2662.648193359375,"6th St, Silverthorne, CO 80498, USA",Oct 2012
39.00692,-105.969014,2744.93896484375,"6820 US-285, Fairplay, CO 80440, USA",Aug 2015
37.388819,-108.590954,1885.415283203125,"12148-12662 Lebanon Rd, Cortez, CO 81321, USA",Jan 2008
39.946871,-104.789765,1544.967895507812,"S 27th Ave, Brighton, CO 80601, USA",Jul 2012
38.606456,-108.936264,1414.074340820312,"52224-52968 CO-141, Gateway, CO 81522, USA",Jul 2012
38.793586,-104.81077,1835.463134765625,"852-880 Tenderfoot Hill Rd, Colorado Springs, CO 80906, USA",Aug 2015
39.265998,-104.737103,2075.584228515625,"6301-6397 S Dahlberg Rd, Castle Rock, CO 80104, USA",Sep 2009
39.127978,-103.548559,1578.744018554688,"28001-28981 County Rd 2W, Hugo, CO 80821, USA",Oct 2012
40.246867,-103.753641,1308.689575195312,"1-1329 Co Rd R, Fort Morgan, CO 80701, USA",Oct 2007
40.000356,-104.889093,1563.311279296875,"7900 E 168th Ave, Thornton, CO 80602, USA",Sep 2012
39.127984,-103.545886,1577.03955078125,"28001-28981 County Rd 2W, Hugo, CO 80821, USA",Oct 2012
39.10121,-108.419847,1444.072387695312,"3417 F 3/4 Rd, Clifton, CO 81520, USA",Jul 2012
38.143572,-102.796739,1170.273559570312,"33001 CO-196, McClave, CO 81057, USA",Jul 2012
38.228557,-104.269107,1361.927490234375,"55107-55901 US-50, Boone, CO 81025, USA",Aug 2015
39.631651,-106.080593,2671.670166015625,"489 W 4th St, Silverthorne, CO 80497, USA",Oct 2012
40.51901,-106.415612,2502.431396484375,"20245-20999 CO-14, Coalmont, CO 80430, USA",Sep 2011
39.427287,-104.82536,1965.083618164062,"3854-4498 N Crowfoot Valley Rd, Castle Rock, CO 80108, USA",Aug 2015
40.243164,-103.661174,1296.66455078125,"16841 Co Rd 26, Brush, CO 80723, USA",Oct 2007
37.488886,-102.620166,1337.359741210938,"25147 US-385, Springfield, CO 81073, USA",Sep 2012
39.340839,-104.844271,1985.268798828125,"1701 Crystal Valley Pkwy, Castle Rock, CO 80104, USA",Aug 2015
38.951763,-104.860101,2033.624755859375,"8410-8420 Edgemont Way, Colorado Springs, CO 80919, USA",Aug 2011
40.552118,-104.936641,1506.457885742188,"6489 Co Rd 78, Windsor, CO 80550, USA",Sep 2007
39.166202,-108.134286,1716.300659179688,"49134 K E Rd, Mesa, CO 81643, USA",Aug 2012
39.181729,-109.129589,1469.9521484375,"Old US Hwy 6 & 50, Thompson, UT 84540, USA",Jul 2012
37.383457,-102.592091,1333.614990234375,"26600 US-160, Springfield, CO 81073, USA",Sep 2012
40.11726,-106.889972,2425.779296875,"Lincoln St, Yampa, CO 80483, USA",Oct 2009
38.925638,-104.74762,2039.420654296875,"6750 Oasis Butte Dr, Colorado Springs, CO 80923, USA",Sep 2015
40.704632,-102.724493,1257.28955078125,"43267 Co Rd 38, Fleming, CO 80728, USA",Nov 2007
40.125122,-106.891659,2423.450439453125,"Lincoln St, Yampa, CO 80483, USA",Oct 2009
40.131906,-103.594183,1316.844482421875,"8403-9069 CO-71, Brush, CO 80723, USA",Sep 2009
38.813963,-102.569354,1371.8837890625,"US-40, Cheyenne Wells, CO 80810, USA",Oct 2012
39.905902,-106.763195,2018.550048828125,"33933 Colorado River Rd, McCoy, CO 80463, USA",Oct 2009
40.395197,-105.136704,1551.46923828125,"4357 Red Fox Ct, Loveland, CO 80537, USA",Jul 2012
40.127565,-106.89158,2421.59521484375,"Lincoln St, Yampa, CO 80483, USA",Oct 2009
38.943404,-104.857743,2015.435424804688,"1790 Cedar Valley Ln, Colorado Springs, CO 80919, USA",Aug 2011
38.945307,-104.871276,2063.110595703125,"8264-8340 Orchard Path Rd, Colorado Springs, CO 80919, USA",Aug 2011
40.134714,-107.261014,2888.28125,"37572-42232 County Rd 8, Meeker, CO 81641, USA",Jul 2008
38.472118,-105.204886,1684.353759765625,"2845 High St, Canon City, CO 81212, USA",Jul 2012
40.596279,-104.967869,1536.5146484375,"753 Glenn Ridge Dr, Fort Collins, CO 80524, USA",Jun 2012
38.293855,-104.611362,1441.2998046875,"352-398 W 26th St, Pueblo, CO 81003, USA",Jun 2012
38.856725,-104.864589,1890.063354492188,"2952-2998 King St, Colorado Springs, CO 80904, USA",Aug 2015
38.306371,-104.606712,1442.021850585938,"3314-3322 Dillon Dr, Pueblo, CO 81008, USA",Jul 2015
39.755272,-104.914591,1621.501953125,"2600 Leyden St, Denver, CO 80207, USA",Sep 2011
40.019068,-105.140671,1602.189697265625,"9090 Tahoe Ln, Boulder, CO 80301, USA",Jul 2012
38.59032,-106.935421,2370.97705078125,"112-230 Chekwa Trail, Gunnison, CO 81230, USA",Sep 2012
37.210575,-104.494722,1855.60205078125,"I-25, Trinidad, CO 81082, USA",Aug 2015
38.381191,-104.619078,1498.85498046875,"I-25, Pueblo, CO 81008, USA",Aug 2015
40.14793,-103.264462,1438.474243164062,"23000-23998 Co Rd 40, Akron, CO 80720, USA",Jul 2008
38.899298,-104.971691,2261.04296875,"8024-8036 US-24, Cascade, CO 80809, USA",Aug 2015
40.16014,-103.250945,1427.985229492188,"23149-23917 US-34, Akron, CO 80720, USA",Sep 2015
38.592568,-105.424619,2206.52490234375,"9443-9457 CO-9, Canon City, CO 81212, USA",Oct 2012
40.815346,-104.810449,1662.186157226562,"56000-57492 Co Rd 27, Carr, CO 80612, USA",Sep 2007
39.679056,-105.928395,3738.199462890625,"I-70, Dillon, CO 80435, USA",Jul 2015
39.756287,-104.900324,1621.798583984375,"2804 Roslyn St, Denver, CO 80238, USA",May 2015
39.655917,-105.595684,3257.71923828125,"Mt Evans Rd, Evergreen, CO 80439, USA",Aug 2015
40.907766,-104.799423,1731.765380859375,"62001-62999 US-85, Carr, CO 80612, USA",Jun 2012
40.614225,-108.354542,1768.84814453125,"45020 CO-318, Maybell, CO 81640, USA",Sep 2008
40.033694,-107.848857,1941.233154296875,"1267-1999 County Rd 8, Meeker, CO 81641, USA",Jul 2008
39.74147,-104.905094,1632.303344726562,"7100-7198 E 16th Ave, Denver, CO 80220, USA",Sep 2014
40.339056,-105.208941,1759.99462890625,"5007-5207 S County Rd 31, Loveland, CO 80537, USA",Aug 2012
38.895564,-104.9665,2288.542724609375,"4315-4325 Outpost Rd, Cascade, CO 80809, USA",May 2008
38.087465,-105.473964,2419.572998046875,"756-1718 Schoolfield Rd, Westcliffe, CO 81252, USA",Aug 2012
39.638435,-104.654546,1774.464721679688,"30076-32898 E Quincy Ave, Watkins, CO 80137, USA",Aug 2012
38.990655,-104.700304,2252.89990234375,"11001-11031 Black Forest Rd, Colorado Springs, CO 80908, USA",Aug 2015
40.072494,-105.9322,2438.003662109375,"719-789 Saddle Ridge Cir, Granby, CO 80446, USA",Oct 2012
39.008624,-109.291557,1335.007202148438,"UT-128, Thompson, UT 84540, USA",Oct 2012
38.877582,-104.885915,1995.337158203125,"Palmer Trail, Colorado Springs, CO 80904, USA",
38.607337,-105.437742,2238.669677734375,"9485-9999 CO-9, Canon City, CO 81212, USA",Oct 2012
40.184784,-103.298619,1391.713134765625,"21000-21826 US-34, Akron, CO 80720, USA",Sep 2015
40.268097,-104.805082,1454.867919921875,"13001-13701 Co Rd 38.5, Platteville, CO 80651, USA",Sep 2007
38.958924,-104.693152,2147.225830078125,"7198 Silver Ponds Heights, Colorado Springs, CO 80908, USA",Sep 2011
40.476437,-107.011701,1978.958862304688,"Co Rd 179, Steamboat Springs, CO 80487, USA",Jul 2008
40.416686,-104.708951,1437.135498046875,"1825 14th Street Rd, Greeley, CO 80631, USA",Jul 2012
39.29698,-102.874104,1434.224487304688,"12305 CO-59, Seibert, CO 80834, USA",Oct 2012
39.10263,-108.631942,1380.377563476562,"2241-2269 River Road, Grand Junction, CO 81505, USA",Jul 2012
39.293611,-102.859215,1434.112670898438,"I-70, Seibert, CO 80834, USA",Oct 2012
37.283203,-108.621502,1847.905883789062,"23699-24433 Co Rd E, Cortez, CO 81321, USA",Dec 2007
40.293384,-106.077486,2663.563232421875,"CO-125, Granby, CO 80446, USA",Sep 2012
40.426138,-104.719776,1435.816040039062,"2434 W 7th St, Greeley, CO 80634, USA",Jul 2012
39.252819,-106.894694,2399.0283203125,"1261-1365 Juniper Hill Rd, Aspen, CO 81611, USA",Oct 2012
40.272717,-105.102501,1539.262817382812,"1882 S U.S. Hwy 287, Berthoud, CO 80513, USA",Oct 2012
39.228336,-102.8744,1446.8896484375,"12900-12998 CO-59, Vona, CO 80861, USA",Oct 2012
39.109577,-108.617342,1388.9853515625,"700-728 23 1/2 Rd, Grand Junction, CO 81505, USA",Jul 2012
38.245379,-103.605404,1311.169555664062,"26483-26485 CO-96, Sugar City, CO 81076, USA",Oct 2012
39.628428,-105.045002,1672.753662109375,"4824-4898 Prospect St, Bow Mar, CO 80123, USA",Sep 2014
39.13857,-108.704026,1378.025268554688,"1871 Interstate 70 Frontage Rd, Fruita, CO 81521, USA",Jul 2012
40.272641,-103.62794,1289.04443359375,"715 Industrial Park Rd, Brush, CO 80723, USA",Oct 2007
40.525599,-107.418894,1911.577270507812,"97862 US-40, Hayden, CO 81639, USA",Sep 2011
40.610681,-103.529516,1358.764526367188,"2572-2998 CO-14, Merino, CO 80741, USA",Jul 2015
38.542076,-106.19521,2538.06689453125,"17000-17398 US-50, Salida, CO 81201, USA",Aug 2015
40.35143,-102.804155,1268.910766601562,"Co Rd 54, Otis, CO 80743, USA",Jul 2008
40.309443,-104.811028,1435.160400390625,"21421 CO-60, Platteville, CO 80651, USA",Jul 2012
40.525577,-107.423719,1911.486328125,"97862 US-40, Hayden, CO 81639, USA",Sep 2011
40.388348,-107.62536,1902.561767578125,"CO-13, Meeker, CO 81641, USA",Sep 2008
38.092239,-107.995272,2451.6005859375,"1685-3029 CO-62, Ridgway, CO 81432, USA",Sep 2008
40.335086,-107.414566,2003.817016601562,"27882-27976 Co Rd 29, Hamilton, CO 81638, USA",
38.232902,-103.509739,1312.73095703125,"41002-41112 Co Ln 31, Sugar City, CO 81076, USA",Aug 2012
40.36817,-105.544873,2387.753173828125,"601-699 High View Ct, Estes Park, CO 80517, USA",Oct 2012
39.561134,-104.660608,1876.511474609375,"14755 N Delbert Rd, Parker, CO 80138, USA",Jul 2012
39.848941,-103.219638,1468.433715820312,"CO-63, Akron, CO 80720, USA",Oct 2007
37.478177,-108.574843,2115.095947265625,"18350 Co Rd 26, Dolores, CO 81323, USA",Jan 2008
38.542343,-106.212046,2571.517578125,"17530 US-50, Salida, CO 81201, USA",Aug 2015
40.232727,-103.984236,1357.840576171875,"8900-9552 Co Rd Q, Wiggins, CO 80654, USA",Nov 2007
40.698776,-104.979227,1590.665283203125,"7875 Iris Hill Ln, Wellington, CO 80549, USA",Sep 2007
40.523045,-107.40278,1903.44580078125,"97862-97866 US-40, Hayden, CO 81639, USA",Sep 2011
40.421203,-104.697131,1420.202758789062,"1115-1121 11th St, Greeley, CO 80631, USA",Jul 2012
38.83108,-105.135699,2948.731201171875,"12458-12592 CO-67, Divide, CO 80814, USA",Aug 2015
40.639226,-104.439233,1502.533203125,"32000-33142 CO-14, Ault, CO 80610, USA",Aug 2012
38.414095,-107.889069,1861.793823242188,"64408-64430 Ranger Rd, Montrose, CO 81403, USA",Aug 2012
40.551104,-108.161719,1797.863891601562,"55811-55825 CO-318, Maybell, CO 81640, USA",Sep 2008
38.898825,-104.873469,1984.821044921875,"4678 Alpine Meadows Ln, Colorado Springs, CO 80919, USA",Aug 2011
40.29454,-103.782067,1327.438720703125,"20176-20494 Co Rd 19.5, Fort Morgan, CO 80701, USA",Nov 2007
37.725316,-104.536822,1820.585693359375,"CO-10, Walsenburg, CO 81089, USA",Jul 2012
40.073404,-104.923936,1548.177124023438,"5000-5428 Co Rd 15, Dacono, CO 80514, USA",Sep 2012
38.833975,-105.137496,2944.783203125,"12592 CO-67, Divide, CO 80814, USA",Aug 2015
38.417856,-107.890567,1857.521728515625,"64215 Ranger Rd, Montrose, CO 81403, USA",Aug 2012
40.077141,-104.796393,1505.208618164062,"1836 Virginia Dr, Fort Lupton, CO 80621, USA",Oct 2012
40.030771,-105.09328,1567.011596679688,"2463-3299 N 111th St, Erie, CO 80516, USA",Oct 2007
38.829647,-105.135648,2954.712890625,"12458-12592 CO-67, Divide, CO 80814, USA",Aug 2015
40.377315,-104.587334,1423.232788085938,"24361-24999 Co Rd 54, Greeley, CO 80631, USA",Sep 2007
40.044691,-105.089427,1544.308959960938,"11273 Flatiron Dr, Lafayette, CO 80026, USA",Aug 2012
38.048813,-107.303802,2620.608642578125,"CO-149, Lake City, CO 81235, USA",Oct 2008
37.238225,-107.968909,2193.03662109375,"3533-3681 Co Rd 141, Durango, CO 81303, USA",Dec 2007
40.000521,-104.686319,1540.022216796875,"19425 County Rd 2, Brighton, CO 80603, USA",
39.737706,-104.635925,1697.127075195312,"N Hayesmount Rd, Watkins, CO 80137, USA",Jul 2012
37.246635,-107.955985,2233.756103515625,"501-599 Meadow Rd, Durango, CO 81303, USA",Mar 2008
40.000519,-104.69292,1539.431274414062,"25300-27806 E 168th Ave, Brighton, CO 80603, USA",Sep 2009
40.42824,-104.715876,1432.576293945312,"518-524 23rd Ave, Greeley, CO 80634, USA",Jul 2012
39.486282,-106.086319,3299.585693359375,"Unnamed Road, Breckenridge, CO 80424, USA",
38.107296,-103.507371,1260.047607421875,"201-215 E Grand Ave, La Junta, CO 81050, USA",Aug 2012
38.132583,-108.297628,2134.858642578125,"41900-42498 CO-145, Norwood, CO 81423, USA",Sep 2008
38.115292,-108.510935,1930.638549804688,"CO-141, Redvale, CO 81431, USA",Jan 2008
39.489662,-104.441269,1836.214721679688,"42999 Kiowa-Bennett Rd, Kiowa, CO 80117, USA",Aug 2012
39.515989,-105.341696,2780.5205078125,"11500-11698 Conifer Mountain Rd, Conifer, CO 80433, USA",Oct 2012
40.092206,-104.814444,1493.814331054688,"US-85, Fort Lupton, CO 80621, USA",Jul 2015
39.43264,-104.708051,1923.491821289062,"4881 Bayou Hills Rd, Parker, CO 80134, USA",Jul 2012
40.084115,-104.816152,1495.123291015625,"219 5th St, Fort Lupton, CO 80621, USA",Oct 2012
40.996048,-109.433012,1927.981811523438,"98-178 US-191, Utah, USA",Apr 2009
39.477703,-106.085465,3380.409423828125,"Unnamed Road, Breckenridge, CO 80424, USA",
38.943331,-104.719119,2114.44482421875,"E Woodmen Rd & N Powers Blvd, Colorado Springs, CO, USA",Oct 2011
39.433059,-104.709796,1924.645629882812,"4890 Bayou Hills Rd, Parker, CO 80134, USA",Jul 2012
38.303776,-105.620444,2222.4150390625,"7511-7795 CO-69, Cotopaxi, CO 81223, USA",
40.652328,-103.184545,1195.197998046875,"20200-20398 US-138, Sterling, CO 80751, USA",Oct 2007
39.127913,-103.630204,1648.28759765625,"County Rd 2W, Limon, CO 80828, USA",Oct 2012
37.384541,-102.892499,1486.660888671875,"Co Rd 10, Pritchett, CO 81064, USA",Mar 2008
39.930634,-104.913085,1572.642211914062,"12951 Monaco Way, Thornton, CO 80602, USA",Sep 2012
39.948564,-107.702589,2069.987548828125,"14092-14596 County Rd 8, Meeker, CO 81641, USA",Jul 2008
38.434724,-105.835535,2045.290649414062,"8986-9232 US-50, Howard, CO 81233, USA",
39.206025,-109.058364,1449.127319335938,"Old US Hwy 6 & 50, Thompson, UT 84540, USA",
39.93531,-104.912692,1577.586181640625,"12915 Locust St, Thornton, CO 80602, USA",
39.930387,-104.911608,1569.633422851562,"6601-6611 129th Ave, Thornton, CO 80602, USA",Sep 2012
40.654755,-103.202735,1197.151123046875,"14803-15077 Co Rd 41, Sterling, CO 80751, USA",
